;SEX;AGE;BMI;REA;ECMO1;ECMO2;ECMO3;ECMO4;SHOCK;PERFl;PERFr;CAD2;CAD3;CLlca;CLlcx;CLrca;CLlad;TFBAN;KM;RADT;FDP;DBT;CKadm;CKmax;CKMBa;CKMBm;TROPa;TROPm;KREAa;KREAm;BNP;LDHa;LDHm;ADP;LDL;TRIGL;HBA1C;LPa;LACa;LACm;HoINT;HTN;HLP;DM;FAMH;NIC1;NIC2;LVEF_dis
1718;0;63.5;20.52;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;170.0;5.9;840.0;1.07;285.0;7639.0;51.0;231.0;0.204;1.83;1.4;1.4;;330.0;503.0;31.0;;;;;10.4;10.4;0.0;;;;;1.0;0.0;0.466
1719;0;61.99;21.55;1;1;0;0;0;1;1;0;1;0;0;0;0;1;0;180.0;22.4;6530.0;1.15;592.0;;122.0;;1.46;;0.9;0.9;;247.0;;;;;;;10.4;13.6;0.0;;;;;1.0;0.0;
1720;0;54.05;23.37;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;120.0;6.1;3632.0;0.58;344.0;553.0;38.0;58.0;0.527;1.24;1.1;1.1;;262.0;262.0;17.0;115.0;169.0;5.2;107.5;1.9;1.9;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.5
1721;0;45.79;24.69;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;150.0;23.3;711.0;1.48;393.0;2344.0;76.1;124.0;0.557;1.86;1.8;1.9;;605.0;605.0;16.0;99.0;114.0;5.0;12.5;3.3;3.3;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.6
1722;0;59.84;24.49;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;170.0;11.09;1810.0;1.63;227.0;1246.0;;141.0;0.071;1.77;1.3;1.3;;602.0;602.0;15.0;41.0;77.0;4.9;66.0;4.8;4.8;0.0;;;;;;;0.5
1723;0;66.72;30.16;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;200.0;9.28;2020.0;0.85;127.0;233.0;0.0;40.0;0.505;1.06;0.9;1.0;;351.0;351.0;18.0;192.0;173.0;5.7;;1.9;1.9;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.5
1724;0;62.94;33.24;0;1;0;0;0;1;1;0;1;0;0;1;0;0;0;260.0;11.16;8450.0;1.47;222.0;411.0;42.0;95.0;0.407;1.77;0.7;1.2;;304.0;441.0;16.0;21.0;107.0;8.8;;2.8;25.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.4
1725;0;41.84;26.12;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;170.0;15.5;6467.0;0.58;384.0;552.0;49.0;68.0;0.46;0.856;0.9;1.0;;263.0;288.0;18.0;127.0;147.0;5.5;;1.5;2.3;0.0;0.0;;0.0;0.0;1.0;0.0;0.55
1726;0;67.98;33.62;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;190.0;7.08;2077.0;1.1;394.0;2148.0;86.0;245.0;0.365;1.78;1.1;1.1;;560.0;933.0;23.0;87.0;99.0;14.2;;2.1;2.1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.45
1727;0;45.39;27.78;1;1;0;0;0;1;0;1;1;0;0;0;0;1;0;210.0;8.5;1496.0;1.17;13252.0;19910.0;955.0;1018.0;25.4;44.4;1.7;4.3;;2115.0;2115.0;3.0;;;;;11.0;11.7;0.0;;0.0;0.0;1.0;1.0;0.0;0.2
1728;0;77.9;25.28;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;250.0;11.0;2087.0;2.13;1664.0;1664.0;198.0;198.0;0.025;;1.2;1.2;;486.0;486.0;;61.0;80.0;5.4;;1.48;1.78;0.0;1.0;;;;;;0.6
1729;1;58.72;31.22;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;240.0;18.58;8009.0;0.93;499.0;499.0;57.0;57.0;3.39;3.39;0.8;1.5;9431.0;387.0;605.0;15.0;63.0;145.0;6.7;;1.2;1.4;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.452
1730;0;55.22;29.41;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;190.0;9.33;4198.0;1.07;150.0;1997.0;0.0;373.0;0.049;7.61;0.8;0.8;1169.0;186.0;728.0;8.0;;;;;1.2;2.2;0.0;;;;;1.0;0.0;0.55
1731;0;66.43;29.01;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;560.0;23.6;12536.0;0.72;71.0;657.0;0.0;77.0;0.035;5.25;1.0;1.1;;108.0;;1.0;73.0;100.0;8.7;35.0;0.56;2.1;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.6
1732;0;73.34;26.12;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;450.0;21.53;3508.0;0.63;505.0;2196.0;87.0;307.0;12.075;7.5;1.0;0.9;;221.0;636.0;;;;5.5;;1.86;1.86;0.0;;;;;0.0;0.0;0.5
1733;0;58.53;28.34;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;110.0;5.32;3501.0;0.33;;;;;;;;;;;;;;;;;;;;;;;;;;0.1
1734;0;61.79;24.22;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;100.0;6.13;574.0;0.8;307.0;5617.0;42.0;413.0;0.5075;0.5075;1.0;1.0;;216.0;1255.0;34.0;132.0;82.0;;;2.02;2.02;0.0;;;0.0;;0.0;0.0;0.53
1735;0;44.85;23.15;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;260.0;5.5;1375.0;0.23;3235.0;3236.0;346.0;346.0;3.72;3.72;0.8;1.0;;1193.0;1306.0;12.0;107.0;111.0;5.6;14.0;1.3;3.0;0.0;;;;;;;0.46
1736;0;38.96;21.72;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;150.0;4.18;501.0;;126.0;426.0;27.0;49.0;0.222;0.6;0.9;1.2;154.0;211.0;257.0;15.0;131.0;48.0;5.3;9.0;1.3;1.3;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.45
1737;0;56.27;25.95;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;200.0;9.27;2995.0;1.0;67.0;802.0;16.0;98.0;0.013;2.28;1.1;1.1;1452.0;184.0;354.0;7.0;94.0;140.0;5.5;38.0;;0.8;0.0;1.0;;;0.0;1.0;0.0;0.5
1738;0;73.72;30.86;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;250.0;15.03;5756.0;0.42;227.0;1622.0;188.0;385.0;0.44;0.44;1.5;2.2;;1028.0;1028.0;;;;;;9.6;13.6;0.0;;;0.0;;;;0.4
1739;0;62.02;37.04;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;315.0;11.2;8991.0;0.88;495.0;495.0;30.4;30.4;7.4;7.4;1.9;1.5;;534.0;;12.0;;;;;1.55;2.04;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.45
1740;0;65.77;28.67;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;200.0;11.48;4177.0;0.73;607.0;607.0;81.0;81.0;9.16;9.16;1.9;1.9;;968.0;968.0;22.0;33.0;61.0;;;;;1.0;;;;;;;0.45
1741;0;86.47;27.68;0;0;0;0;0;1;0;1;0;1;0;0;0;1;1;230.0;24.4;8574.0;3.18;108.0;6991.0;0.0;991.0;0.085;40.9;1.3;2.0;;288.0;2861.0;4.0;;;;;6.5;9.2;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.3
1742;0;60.31;24.34;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;240.0;9.4;1363.0;0.33;80.0;525.0;0.0;69.0;0.014;0.08;0.8;0.8;;;;16.0;122.0;132.0;;;0.51;1.23;1.0;1.0;1.0;;;1.0;0.0;0.6
1743;1;80.07;24.51;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;210.0;10.0;2984.0;0.65;477.0;2010.0;80.1;252.0;2.95;25.0;1.0;1.0;;340.0;561.0;18.0;125.0;49.0;5.8;122.5;1.06;1.36;0.0;0.0;1.0;0.0;;1.0;0.0;0.63
1744;0;58.97;28.65;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;200.0;9.36;2326.0;0.72;1061.0;1537.0;138.0;198.0;1.36;4.12;0.9;1.0;;286.0;566.0;28.0;79.0;141.0;;40.0;1.5;1.5;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.5
1745;0;49.36;23.15;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;130.0;7.14;1156.0;1.78;188.0;1169.0;19.0;124.0;0.015;2.52;1.1;1.1;208.0;281.0;386.0;42.0;166.0;169.0;6.5;28.0;2.6;2.6;0.0;;;;;;;0.6
1746;0;86.32;25.71;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;280.0;31.34;8040.0;3.78;148.0;1571.0;0.0;266.0;0.109;;2.2;2.2;;213.0;606.0;21.0;39.0;95.0;;;1.5;2.6;1.0;1.0;1.0;0.0;;0.0;0.0;0.49
1747;0;74.09;33.21;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;160.0;8.0;1580.0;1.67;322.0;2202.0;;233.0;0.097;3.68;1.1;1.1;;476.0;476.0;13.0;57.0;115.0;6.2;29.0;1.8;2.7;0.0;1.0;1.0;0.0;0.0;;;0.6
1748;0;36.96;28.37;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;210.0;9.5;1839.0;0.53;570.0;1560.0;80.0;218.0;0.63;1.18;0.8;0.8;;218.0;218.0;23.0;133.0;215.0;4.7;90.0;1.1;2.4;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.6
1749;0;53.15;27.68;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;120.0;3.59;1420.0;0.35;1603.0;2377.0;238.0;238.0;6.1;6.1;0.8;0.9;1316.0;526.0;646.0;;94.0;43.0;6.9;;1.3;1.3;0.0;1.0;;;;1.0;0.0;0.5
1750;1;74.42;24.57;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;150.0;5.19;1307.0;0.95;218.0;1008.0;56.0;192.0;0.41;2.45;0.8;0.8;;418.0;418.0;;;;;;1.3;1.9;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.4
1751;0;43.85;25.1;1;1;0;0;0;1;0;1;0;1;0;0;0;1;0;200.0;22.0;6095.0;0.18;3406.0;7638.0;381.0;612.0;25.0;25.0;1.1;1.2;;;2474.0;25.0;53.0;130.0;5.5;172.5;10.2;12.6;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.425
1752;0;43.56;24.69;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;115.0;10.3;5826.0;0.67;142.0;170.0;0.0;20.3;0.2125;0.8725;0.8;1.0;;175.0;;14.0;179.0;251.0;6.3;370.0;1.46;1.93;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.5
1753;0;69.32;24.38;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;150.0;22.26;5155.0;1.03;540.0;540.0;50.0;50.0;0.758;1.06;1.0;1.1;;309.0;309.0;7.0;;;;;1.1;1.5;0.0;1.0;;0.0;;1.0;0.0;0.6
1754;0;46.9;28.41;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;175.0;10.2;4236.3;1.67;333.0;333.0;49.0;87.0;1.31;1.58;0.9;1.1;967.0;502.0;506.0;22.0;45.0;133.0;5.3;;1.7;1.7;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.47
1755;0;76.53;25.95;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;150.0;16.43;4529.0;2.65;162.0;2309.0;23.0;323.0;0.02;5.21;1.5;2.1;;285.0;789.0;22.0;;;;;0.8;4.6;;;;;;;;
1756;0;65.01;25.66;1;1;0;0;0;1;0;1;0;1;0;0;1;0;1;450.0;56.9;11746.0;1.87;63.0;2314.0;16.0;217.0;0.035;3.13;1.2;1.2;;235.0;501.0;7.0;98.0;145.0;5.1;118.0;4.8;14.2;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.35
1757;0;76.1;27.02;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;170.0;7.8;2323.0;2.52;156.0;156.0;0.0;0.0;0.128;0.128;1.3;1.4;;241.0;241.0;14.0;51.0;117.0;5.6;12.5;3.6;3.6;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.45
1758;0;51.32;24.49;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;200.0;6.0;1072.0;4.58;193.0;3207.0;28.0;350.0;0.016;7.11;1.1;1.1;;306.0;313.0;38.0;106.0;67.0;5.3;12.5;1.5;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.643
1759;1;90.55;30.08;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;250.0;10.33;4818.0;2.0;209.0;525.0;40.0;65.0;0.717;1.76;1.5;2.2;2305.0;285.0;493.0;34.0;;115.0;7.1;;1.4;2.5;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.5
1760;0;64.35;24.69;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;130.0;17.0;5373.0;0.7;400.0;549.0;38.0;54.0;1.31;2.07;1.1;1.3;;355.0;355.0;11.0;128.0;103.0;5.3;12.5;0.8;1.0;0.0;1.0;;0.0;1.0;0.0;1.0;0.35
1761;0;76.8;25.95;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;150.0;14.0;2266.24;0.83;5127.0;5127.0;110.0;135.0;8.49;12.6;2.0;2.0;5166.0;995.0;997.0;20.0;67.0;101.0;7.8;;1.7;2.3;0.0;1.0;;1.0;0.0;0.0;0.0;0.6
1762;0;67.21;21.91;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;100.0;5.1;1669.66;1.03;150.0;414.0;;64.0;0.129;1.18;0.9;1.0;343.0;173.0;205.0;18.0;200.0;46.0;5.6;9.0;1.1;1.3;0.0;;1.0;;;1.0;0.0;0.5
1763;0;53.32;34.19;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;200.0;8.27;4238.0;0.33;917.0;917.0;87.0;87.0;1.08;2.02;0.8;1.0;;477.0;477.0;17.0;101.0;64.0;;;0.8;1.1;0.0;;;;0.0;1.0;0.0;0.48
1764;0;80.59;21.63;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;150.0;9.22;2864.0;0.83;38.0;41.0;0.0;0.0;0.013;0.014;1.4;1.4;2966.0;153.0;153.0;3.0;75.0;106.0;5.6;197.5;1.1;1.2;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.42
1765;0;79.36;26.12;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;220.0;18.0;7801.0;1.08;2765.0;4020.0;466.0;594.0;7.79;11.8;0.9;1.2;;500.0;500.0;16.0;153.0;90.0;;127.5;0.9;1.2;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.5
1766;1;84.39;22.22;1;0;0;0;0;1;0;1;0;1;0;0;1;0;0;195.0;15.22;1240.0;1.5;129.0;599.0;;96.0;0.046;0.459;1.1;1.1;585.0;344.0;358.0;40.0;143.0;88.0;5.8;7.0;3.5;4.8;0.0;;;;;;;0.55
1767;1;43.44;27.68;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;380.0;19.14;6346.0;1.18;2921.0;5124.0;352.0;621.0;4.42;11.6;1.1;1.1;;506.0;506.0;9.0;126.0;106.0;5.5;12.5;1.1;2.1;0.0;;;;;1.0;0.0;
1768;1;58.34;22.04;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;170.0;14.18;1566.0;0.63;78.0;105.0;0.0;0.0;0.72;0.153;0.6;0.7;;;;15.0;168.0;103.0;;72.5;1.0;1.9;0.0;1.0;;0.0;1.0;1.0;0.0;0.6
1769;1;83.05;31.25;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;185.0;19.1;6741.0;2.63;183.0;1637.0;23.1;120.0;10.825;14.6;0.8;1.2;;192.0;799.0;;89.0;15.5;;;;;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.4
1770;1;76.05;20.76;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;180.0;11.01;2232.0;0.55;71.0;140.0;0.0;0.0;0.013;0.311;0.9;0.9;;238.0;344.0;18.0;138.0;63.0;5.6;;1.6;1.7;0.0;;1.0;0.0;0.0;0.0;1.0;0.6
1771;0;62.09;41.91;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;180.0;14.24;5877.0;0.9;57.0;609.0;17.0;106.0;0.039;1.11;1.3;1.3;;184.0;349.0;22.0;56.0;68.0;5.0;;1.4;1.4;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.45
1772;1;89.97;24.97;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;200.0;11.37;1457.0;1.75;55.0;79.0;0.0;0.0;0.0125;0.0275;1.0;1.2;;184.0;192.0;;;;;;0.68;1.25;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.5
1773;1;54.28;24.38;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;340.0;26.5;7691.0;0.47;2291.0;3630.0;236.0;326.0;100.0;100.0;1.1;1.1;;861.0;1008.0;24.0;91.0;98.0;5.7;12.5;5.8;5.8;0.0;;;0.0;0.0;1.0;0.0;0.45
1774;0;75.28;26.23;1;0;0;0;0;1;0;1;0;1;0;0;0;1;0;300.0;35.57;350.0;1.53;320.0;2294.0;326.0;326.0;2.33;77.1;1.4;2.1;;483.0;;18.0;;;;;10.0;15.0;;;;1.0;;;;
1775;1;80.93;25.39;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;180.0;18.0;1410.0;2.45;141.0;293.0;0.0;45.0;0.954;0.839;1.1;1.1;3827.0;418.0;438.0;27.0;123.0;95.0;5.7;;3.4;3.4;0.0;;1.0;1.0;1.0;;;0.6
1776;1;70.9;26.12;1;0;0;0;0;1;0;1;1;0;0;0;0;1;0;210.0;10.11;4863.0;0.87;532.0;4084.0;89.0;606.0;1.18;17.9;1.2;1.2;;859.0;9759.0;;;;;;21.0;29.0;0.0;1.0;;1.0;;;;0.4
1777;0;45.48;30.67;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;235.0;19.0;7081.0;1.45;3316.0;6039.0;446.0;804.0;0.015;25.0;0.9;0.9;;700.0;;14.0;209.0;96.0;5.8;12.5;0.95;1.54;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.44
1778;0;84.38;23.12;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;180.0;7.49;2175.0;;86.0;401.0;0.0;63.0;0.103;1.95;1.5;2.1;;220.0;;41.0;55.0;62.0;6.6;12.5;0.9;0.9;0.0;;;;;;;0.6
1779;0;48.58;24.22;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;250.0;6.24;1985.0;1.05;60.0;388.0;0.0;49.0;0.018;0.34;1.1;1.1;;114.0;256.0;12.0;125.0;189.0;5.6;12.5;5.3;5.3;0.0;1.0;;0.0;0.0;1.0;0.0;0.5
1780;1;80.59;29.38;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;180.0;5.26;1733.0;0.57;953.0;981.0;94.0;99.0;1.71;3.71;0.8;0.9;;352.0;352.0;19.0;107.0;271.0;5.4;165.0;0.6;2.6;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.414
1781;0;74.37;24.91;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;200.0;6.45;2968.0;0.52;460.0;1258.0;57.8;107.0;19.0;79.6;1.0;1.0;;171.0;471.0;18.0;140.0;162.0;5.1;22.5;3.2;3.2;0.0;1.0;;0.0;0.0;0.0;0.0;0.58
1782;1;59.65;36.45;1;1;0;0;0;1;0;1;0;1;0;0;0;1;0;260.0;18.6;9958.0;1.67;490.0;11161.0;50.5;625.0;5.5;25.0;0.8;1.0;;461.0;524.0;11.0;42.0;95.0;;12.5;1.47;9.78;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.2
1783;0;52.32;25.26;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;150.0;10.0;2190.0;0.68;552.0;1010.0;61.0;101.0;1.07;1.47;1.0;1.1;;309.0;369.0;10.0;175.0;130.0;5.2;40.0;0.7;1.3;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.6
1784;0;60.12;25.43;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;110.0;4.09;934.0;0.72;628.0;1153.0;109.0;141.0;0.523;;1.3;1.5;1358.0;397.0;433.0;3.0;64.0;177.0;5.6;152.5;1.4;1.4;0.0;0.0;;0.0;0.0;1.0;0.0;0.55
1785;0;56.25;24.69;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;150.0;7.2;3224.0;1.08;121.0;139.0;0.0;0.0;0.02;0.4125;1.1;1.2;;129.0;;14.0;139.0;105.0;5.7;120.0;1.87;1.87;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.6
1786;0;77.13;25.71;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;150.0;5.38;1300.0;0.77;1631.0;6104.0;148.0;535.0;1.46;11.1;0.9;1.0;;319.0;480.0;12.0;126.0;177.0;5.5;77.5;2.2;2.2;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.51
1787;0;43.38;28.41;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;255.0;15.0;3899.0;1.77;4167.0;4430.0;401.0;437.0;2.51;9.16;1.1;1.4;;1106.0;1106.0;;121.0;206.0;5.5;;1.7;1.7;0.0;;0.0;0.0;0.0;1.0;0.0;0.5
1788;1;77.33;25.1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;170.0;31.44;4197.0;1.52;231.0;410.0;50.0;75.0;0.546;0.935;0.7;0.7;;235.0;235.0;11.0;112.0;82.0;5.7;155.0;1.9;1.9;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.617
1789;0;81.2;24.86;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;245.0;12.58;2828.0;0.97;706.0;2189.0;94.0;211.0;0.511;3.28;0.8;1.1;2350.0;258.0;;8.0;111.0;127.0;6.9;7.0;2.2;2.4;0.0;1.0;;0.0;0.0;0.0;0.0;0.55
1790;0;58.84;24.49;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;120.0;6.0;1525.0;0.65;1533.0;2556.0;128.0;214.0;47.0;100.0;1.1;1.3;;267.0;;13.0;122.0;137.0;5.1;12.5;1.6;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.54
1791;0;54.34;27.78;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;250.0;13.37;6016.0;0.53;190.0;194.0;34.0;34.0;2.93;2.93;1.2;1.2;;514.0;809.0;12.0;149.0;117.0;7.1;;1.7;1.7;0.0;;;1.0;;1.0;0.0;0.25
1792;0;84.16;28.73;1;0;0;0;0;1;0;1;1;0;0;0;1;0;0;320.0;16.47;8161.0;2.0;214.0;51.0;;;0.015;;;;;;;;;;;;8.2;8.6;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.4
1793;0;55.01;26.3;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;300.0;16.15;3706.0;0.5;1477.0;2290.0;;25.0;3.8;3.8;1.2;1.2;;416.0;675.0;6.0;124.0;56.0;5.9;24.0;;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.6
1794;0;57.76;;1;0;0;0;0;1;0;1;1;0;1;0;0;0;0;240.0;15.22;2644.0;;122.0;122.0;0.0;0.0;0.013;0.013;1.2;1.2;;;234.0;234.0;;;;;;;0.0;;;;;;;0.3
1795;0;79.97;21.6;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;70.0;3.09;949.0;;851.0;851.0;28.0;28.0;0.392;0.624;0.9;1.0;;;;;;;;;2.1;2.1;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.2
1796;0;79.99;22.72;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;100.0;4.44;4676.0;;;;;;;;;;;;;;;;;;;;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.45
1797;0;61.89;41.52;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;100.0;4.41;1750.0;0.83;700.0;4605.0;146.0;459.0;0.626;20.3;2.1;4.3;;526.0;1169.0;16.0;157.0;160.0;5.8;;7.0;7.0;0.0;;;;;;;0.5
1798;0;70.77;25.68;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;170.0;8.24;3768.0;1.65;138.0;499.0;0.0;68.0;0.014;;1.0;1.3;528.0;189.0;145.0;15.0;78.0;69.0;6.0;7.0;1.5;1.5;1.0;;;;;;;0.55
1799;0;83.21;27.17;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;235.0;11.47;4370.0;0.52;562.0;2219.0;61.0;246.0;0.467;5.72;0.9;1.2;5380.0;238.0;;10.0;128.0;130.0;6.1;16.0;2.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.5
1800;0;36.59;23.67;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;200.0;10.22;1346.0;1.13;152.0;1827.0;22.0;190.0;0.031;2.0;1.0;1.2;;220.0;616.0;20.0;139.0;275.0;;25.0;3.8;3.8;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6
1801;0;77.13;26.57;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;185.0;12.06;5065.0;0.18;995.0;1494.0;78.0;121.0;1.88;3.51;0.7;1.0;;404.0;712.0;13.0;117.0;94.0;9.4;12.5;1.3;1.8;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.35
1802;0;77.09;29.32;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;300.0;14.51;5711.0;0.45;171.0;171.0;18.0;0.0;1.03;1.48;0.8;0.8;;404.0;712.0;11.0;117.0;94.0;9.4;12.5;1.2;1.3;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.35
1803;0;62.04;27.68;1;1;0;0;0;1;1;0;1;0;0;1;0;0;0;130.0;4.45;1297.0;2.02;155.0;5945.0;;519.0;0.103;8.81;1.4;1.8;;450.0;1178.0;26.0;41.0;200.0;;12.5;9.5;9.5;0.0;;;;;;;
1804;0;67.08;25.14;1;1;0;0;0;1;0;1;0;1;0;0;0;1;0;130.0;11.5;4192.0;;239.0;40000.0;65.0;527.0;0.913;0.913;1.9;3.2;;1105.0;2418.0;7.0;;;;;9.5;14.7;1.0;1.0;;0.0;;1.0;0.0;0.2
1805;0;59.11;32.14;0;1;0;0;0;1;0;1;0;1;0;0;0;1;1;255.0;7.9;7945.89;0.18;1895.0;22000.0;238.0;1551.0;3.89;29.7;1.1;4.1;;516.0;3770.0;1.0;18.0;138.0;;;11.5;22.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.25
1806;1;78.41;23.05;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;150.0;12.31;4463.0;0.65;;;;;;;;;;;;;;;;;;;0.0;;;;;;;0.6
1807;0;53.22;31.07;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;175.0;6.1;2422.0;27.53;141.0;141.0;;;;;;;;;;;;;;;;;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.6
1808;0;63.18;24.69;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;300.0;20.6;6238.0;2.58;197.0;197.0;43.0;43.0;0.082;0.215;1.2;1.4;5994.0;419.0;419.0;25.0;145.0;52.0;6.5;;6.2;6.2;0.0;;;1.0;;1.0;0.0;0.25
1809;0;54.39;40.12;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;100.0;4.09;2710.0;0.4;295.0;1178.0;30.0;99.0;0.204;2.55;1.2;1.9;;260.0;260.0;31.0;209.0;152.0;;50.0;2.0;2.8;0.0;1.0;;0.0;;1.0;0.0;0.5
